instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,base_asset,quote_asset
SEIUSDC,SEIUSDC,SEIUSDC,SEI/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SEI,USDC
SEIUSDT,SEIUSDT,SEIUSDT,SEI/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SEI,USDT
SETH,SETH,SETH,S/ETH,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,S,ETH
SEUR,SEUR,SEUR,S/EUR,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,S,EUR
SFDUSD,SFDUSD,SFDUSD,S/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,S,FDUSD
SFPBTC,SFPBTC,SFPBTC,SFP/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SFP,BTC
SFPUSDT,SFPUSDT,SFPUSDT,SFP/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,SFP,USDT
SHELLBNB,SHELLBNB,SHELLBNB,SHELL/BNB,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,SHELL,BNB
SHELLBTC,SHELLBTC,SHELLBTC,SHELL/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,SHELL,BTC
SHELLFDUSD,SHELLFDUSD,SHELLFDUSD,SHELL/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SHELL,FDUSD
SHELLTRY,SHELLTRY,SHELLTRY,SHELL/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,SHELL,TRY
SHELLUSDC,SHELLUSDC,SHELLUSDC,SHELL/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SHELL,USDC
SHELLUSDT,SHELLUSDT,SHELLUSDT,SHELL/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SHELL,USDT
SHIBBRL,SHIBBRL,SHIBBRL,SHIB/BRL,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SHIB,BRL
SHIBDOGE,SHIBDOGE,SHIBDOGE,SHIB/DOGE,0.0,,0.0,1e-07,1.0,EQ,CRYPTO,BINANCE,SHIB,DOGE
SHIBEUR,SHIBEUR,SHIBEUR,SHIB/EUR,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SHIB,EUR
SHIBFDUSD,SHIBFDUSD,SHIBFDUSD,SHIB/FDUSD,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SHIB,FDUSD
SHIBJPY,SHIBJPY,SHIBJPY,SHIB/JPY,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,SHIB,JPY
SHIBTRY,SHIBTRY,SHIBTRY,SHIB/TRY,0.0,,0.0,1e-07,1.0,EQ,CRYPTO,BINANCE,SHIB,TRY
SHIBUSDC,SHIBUSDC,SHIBUSDC,SHIB/USDC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SHIB,USDC
SHIBUSDT,SHIBUSDT,SHIBUSDT,SHIB/USDT,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SHIB,USDT
SIGNBNB,SIGNBNB,SIGNBNB,SIGN/BNB,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SIGN,BNB
SIGNFDUSD,SIGNFDUSD,SIGNFDUSD,SIGN/FDUSD,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SIGN,FDUSD
SIGNTRY,SIGNTRY,SIGNTRY,SIGN/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,SIGN,TRY
SIGNUSDC,SIGNUSDC,SIGNUSDC,SIGN/USDC,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SIGN,USDC
SIGNUSDT,SIGNUSDT,SIGNUSDT,SIGN/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SIGN,USDT
SKLBTC,SKLBTC,SKLBTC,SKL/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SKL,BTC
SKLTRY,SKLTRY,SKLTRY,SKL/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,SKL,TRY
SKLUSDT,SKLUSDT,SKLUSDT,SKL/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SKL,USDT
SLFBTC,SLFBTC,SLFBTC,SLF/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,SLF,BTC
SLFTRY,SLFTRY,SLFTRY,SLF/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,SLF,TRY
SLFUSDC,SLFUSDC,SLFUSDC,SLF/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SLF,USDC
SLFUSDT,SLFUSDT,SLFUSDT,SLF/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SLF,USDT
SLPETH,SLPETH,SLPETH,SLP/ETH,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SLP,ETH
SLPTRY,SLPTRY,SLPTRY,SLP/TRY,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SLP,TRY
SLPUSDT,SLPUSDT,SLPUSDT,SLP/USDT,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,SLP,USDT
SNXBTC,SNXBTC,SNXBTC,SNX/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,SNX,BTC
SNXTRY,SNXTRY,SNXTRY,SNX/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,SNX,TRY
SNXUSDT,SNXUSDT,SNXUSDT,SNX/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,SNX,USDT
SOLARS,SOLARS,SOLARS,SOL/ARS,0.0,,0.0,1.0,0.001,EQ,CRYPTO,BINANCE,SOL,ARS
SOLBNB,SOLBNB,SOLBNB,SOL/BNB,0.0,,0.0,0.0001,0.001,EQ,CRYPTO,BINANCE,SOL,BNB
SOLBRL,SOLBRL,SOLBRL,SOL/BRL,0.0,,0.0,0.1,0.001,EQ,CRYPTO,BINANCE,SOL,BRL
SOLBTC,SOLBTC,SOLBTC,SOL/BTC,0.0,,0.0,1e-07,0.001,EQ,CRYPTO,BINANCE,SOL,BTC
SOLETH,SOLETH,SOLETH,SOL/ETH,0.0,,0.0,1e-05,0.001,EQ,CRYPTO,BINANCE,SOL,ETH
SOLEUR,SOLEUR,SOLEUR,SOL/EUR,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,SOL,EUR
SOLFDUSD,SOLFDUSD,SOLFDUSD,SOL/FDUSD,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,SOL,FDUSD
SOLJPY,SOLJPY,SOLJPY,SOL/JPY,0.0,,0.0,1.0,0.001,EQ,CRYPTO,BINANCE,SOL,JPY
SOLMXN,SOLMXN,SOLMXN,SOL/MXN,0.0,,0.0,1.0,0.001,EQ,CRYPTO,BINANCE,SOL,MXN
SOLTRY,SOLTRY,SOLTRY,SOL/TRY,0.0,,0.0,0.1,0.001,EQ,CRYPTO,BINANCE,SOL,TRY
SOLTUSD,SOLTUSD,SOLTUSD,SOL/TUSD,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,SOL,TUSD
SOLUSDC,SOLUSDC,SOLUSDC,SOL/USDC,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,SOL,USDC
SOLUSDT,SOLUSDT,SOLUSDT,SOL/USDT,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,SOL,USDT
SOLVBNB,SOLVBNB,SOLVBNB,SOLV/BNB,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SOLV,BNB
SOLVFDUSD,SOLVFDUSD,SOLVFDUSD,SOLV/FDUSD,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SOLV,FDUSD
SOLVTRY,SOLVTRY,SOLVTRY,SOLV/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,SOLV,TRY
SOLVUSDT,SOLVUSDT,SOLVUSDT,SOLV/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SOLV,USDT
SOPHBNB,SOPHBNB,SOPHBNB,SOPH/BNB,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SOPH,BNB
SOPHFDUSD,SOPHFDUSD,SOPHFDUSD,SOPH/FDUSD,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SOPH,FDUSD
SOPHTRY,SOPHTRY,SOPHTRY,SOPH/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,SOPH,TRY
SOPHUSDC,SOPHUSDC,SOPHUSDC,SOPH/USDC,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SOPH,USDC
SOPHUSDT,SOPHUSDT,SOPHUSDT,SOPH/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SOPH,USDT
SPELLTRY,SPELLTRY,SPELLTRY,SPELL/TRY,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SPELL,TRY
SPELLUSDT,SPELLUSDT,SPELLUSDT,SPELL/USDT,0.0,,0.0,1e-07,1.0,EQ,CRYPTO,BINANCE,SPELL,USDT
SPKBNB,SPKBNB,SPKBNB,SPK/BNB,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SPK,BNB
SPKFDUSD,SPKFDUSD,SPKFDUSD,SPK/FDUSD,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,SPK,FDUSD
SPKTRY,SPKTRY,SPKTRY,SPK/TRY,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,SPK,TRY
SPKUSDC,SPKUSDC,SPKUSDC,SPK/USDC,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,SPK,USDC
SPKUSDT,SPKUSDT,SPKUSDT,SPK/USDT,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,SPK,USDT
SSVBTC,SSVBTC,SSVBTC,SSV/BTC,0.0,,0.0,1e-07,0.01,EQ,CRYPTO,BINANCE,SSV,BTC
SSVETH,SSVETH,SSVETH,SSV/ETH,0.0,,0.0,1e-06,0.01,EQ,CRYPTO,BINANCE,SSV,ETH
SSVUSDT,SSVUSDT,SSVUSDT,SSV/USDT,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,SSV,USDT
STEEMBTC,STEEMBTC,STEEMBTC,STEEM/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,STEEM,BTC
STEEMETH,STEEMETH,STEEMETH,STEEM/ETH,0.0,,0.0,1e-07,1.0,EQ,CRYPTO,BINANCE,STEEM,ETH
STEEMUSDC,STEEMUSDC,STEEMUSDC,STEEM/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,STEEM,USDC
STEEMUSDT,STEEMUSDT,STEEMUSDT,STEEM/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,STEEM,USDT
STGBTC,STGBTC,STGBTC,STG/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,STG,BTC
STGUSDT,STGUSDT,STGUSDT,STG/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,STG,USDT
STOBNB,STOBNB,STOBNB,STO/BNB,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,STO,BNB
STOFDUSD,STOFDUSD,STOFDUSD,STO/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,STO,FDUSD
STORJBTC,STORJBTC,STORJBTC,STORJ/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,STORJ,BTC
STORJTRY,STORJTRY,STORJTRY,STORJ/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,STORJ,TRY
STORJUSDT,STORJUSDT,STORJUSDT,STORJ/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,STORJ,USDT
STOTRY,STOTRY,STOTRY,STO/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,STO,TRY
STOUSDC,STOUSDC,STOUSDC,STO/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,STO,USDC
STOUSDT,STOUSDT,STOUSDT,STO/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,STO,USDT
STRAXBTC,STRAXBTC,STRAXBTC,STRAX/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,STRAX,BTC
STRAXTRY,STRAXTRY,STRAXTRY,STRAX/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,STRAX,TRY
STRAXUSDT,STRAXUSDT,STRAXUSDT,STRAX/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,STRAX,USDT
STRKFDUSD,STRKFDUSD,STRKFDUSD,STRK/FDUSD,0.0,,0.0,0.0001,0.01,EQ,CRYPTO,BINANCE,STRK,FDUSD
STRKTRY,STRKTRY,STRKTRY,STRK/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,STRK,TRY
STRKUSDC,STRKUSDC,STRKUSDC,STRK/USDC,0.0,,0.0,0.0001,0.01,EQ,CRYPTO,BINANCE,STRK,USDC
STRKUSDT,STRKUSDT,STRKUSDT,STRK/USDT,0.0,,0.0,0.0001,0.01,EQ,CRYPTO,BINANCE,STRK,USDT
STRY,STRY,STRY,S/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,S,TRY
STXBNB,STXBNB,STXBNB,STX/BNB,0.0,,0.0,1e-06,0.1,EQ,CRYPTO,BINANCE,STX,BNB
STXBTC,STXBTC,STXBTC,STX/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,STX,BTC
STXFDUSD,STXFDUSD,STXFDUSD,STX/FDUSD,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,STX,FDUSD
STXTRY,STXTRY,STXTRY,STX/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,STX,TRY
STXUSDC,STXUSDC,STXUSDC,STX/USDC,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,STX,USDC
STXUSDT,STXUSDT,STXUSDT,STX/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,STX,USDT
SUIBNB,SUIBNB,SUIBNB,SUI/BNB,0.0,,0.0,1e-06,0.1,EQ,CRYPTO,BINANCE,SUI,BNB
SUIBRL,SUIBRL,SUIBRL,SUI/BRL,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,SUI,BRL
SUIBTC,SUIBTC,SUIBTC,SUI/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,SUI,BTC
SUIEUR,SUIEUR,SUIEUR,SUI/EUR,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SUI,EUR
SUIFDUSD,SUIFDUSD,SUIFDUSD,SUI/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SUI,FDUSD
SUIJPY,SUIJPY,SUIJPY,SUI/JPY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,SUI,JPY
SUITRY,SUITRY,SUITRY,SUI/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,SUI,TRY
SUIUSDC,SUIUSDC,SUIUSDC,SUI/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SUI,USDC
SUIUSDT,SUIUSDT,SUIUSDT,SUI/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SUI,USDT
SUNTRY,SUNTRY,SUNTRY,SUN/TRY,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,SUN,TRY
SUNUSDT,SUNUSDT,SUNUSDT,SUN/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SUN,USDT
SUPERBTC,SUPERBTC,SUPERBTC,SUPER/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SUPER,BTC
SUPERTRY,SUPERTRY,SUPERTRY,SUPER/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,SUPER,TRY
SUPERUSDT,SUPERUSDT,SUPERUSDT,SUPER/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,SUPER,USDT
SUSDC,SUSDC,SUSDC,S/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,S,USDC
SUSDT,SUSDT,SUSDT,S/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,S,USDT
SUSHIBTC,SUSHIBTC,SUSHIBTC,SUSHI/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,SUSHI,BTC
SUSHITRY,SUSHITRY,SUSHITRY,SUSHI/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,SUSHI,TRY
SUSHIUSDC,SUSHIUSDC,SUSHIUSDC,SUSHI/USDC,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,SUSHI,USDC
SUSHIUSDT,SUSHIUSDT,SUSHIUSDT,SUSHI/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,SUSHI,USDT
SXPBTC,SXPBTC,SXPBTC,SXP/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,SXP,BTC
SXPTRY,SXPTRY,SXPTRY,SXP/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,SXP,TRY
SXPUSDT,SXPUSDT,SXPUSDT,SXP/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SXP,USDT
SXTBNB,SXTBNB,SXTBNB,SXT/BNB,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,SXT,BNB
SXTFDUSD,SXTFDUSD,SXTFDUSD,SXT/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SXT,FDUSD
SXTTRY,SXTTRY,SXTTRY,SXT/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,SXT,TRY
SXTUSDC,SXTUSDC,SXTUSDC,SXT/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SXT,USDC
SXTUSDT,SXTUSDT,SXTUSDT,SXT/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SXT,USDT
SYNUSDC,SYNUSDC,SYNUSDC,SYN/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SYN,USDC
SYNUSDT,SYNUSDT,SYNUSDT,SYN/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SYN,USDT
SYRUPTRY,SYRUPTRY,SYRUPTRY,SYRUP/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,SYRUP,TRY
SYRUPUSDC,SYRUPUSDC,SYRUPUSDC,SYRUP/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SYRUP,USDC
SYRUPUSDT,SYRUPUSDT,SYRUPUSDT,SYRUP/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,SYRUP,USDT
SYSBTC,SYSBTC,SYSBTC,SYS/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,SYS,BTC
SYSUSDT,SYSUSDT,SYSUSDT,SYS/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,SYS,USDT
TAOBTC,TAOBTC,TAOBTC,TAO/BTC,0.0,,0.0,1e-06,0.0001,EQ,CRYPTO,BINANCE,TAO,BTC
TAOFDUSD,TAOFDUSD,TAOFDUSD,TAO/FDUSD,0.0,,0.0,0.1,0.0001,EQ,CRYPTO,BINANCE,TAO,FDUSD
TAOTRY,TAOTRY,TAOTRY,TAO/TRY,0.0,,0.0,1.0,0.0001,EQ,CRYPTO,BINANCE,TAO,TRY
TAOUSDC,TAOUSDC,TAOUSDC,TAO/USDC,0.0,,0.0,0.1,0.0001,EQ,CRYPTO,BINANCE,TAO,USDC
TAOUSDT,TAOUSDT,TAOUSDT,TAO/USDT,0.0,,0.0,0.1,0.0001,EQ,CRYPTO,BINANCE,TAO,USDT
TFUELBTC,TFUELBTC,TFUELBTC,TFUEL/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,TFUEL,BTC
TFUELUSDT,TFUELUSDT,TFUELUSDT,TFUEL/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,TFUEL,USDT
THEFDUSD,THEFDUSD,THEFDUSD,THE/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,THE,FDUSD
THETABTC,THETABTC,THETABTC,THETA/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,THETA,BTC
THETATRY,THETATRY,THETATRY,THETA/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,THETA,TRY
THETAUSDC,THETAUSDC,THETAUSDC,THETA/USDC,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,THETA,USDC
THETAUSDT,THETAUSDT,THETAUSDT,THETA/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,THETA,USDT
THETRY,THETRY,THETRY,THE/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,THE,TRY
THEUSDC,THEUSDC,THEUSDC,THE/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,THE,USDC
THEUSDT,THEUSDT,THEUSDT,THE/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,THE,USDT
TIABTC,TIABTC,TIABTC,TIA/BTC,0.0,,0.0,1e-07,0.01,EQ,CRYPTO,BINANCE,TIA,BTC
TIAFDUSD,TIAFDUSD,TIAFDUSD,TIA/FDUSD,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,TIA,FDUSD
TIATRY,TIATRY,TIATRY,TIA/TRY,0.0,,0.0,0.1,0.01,EQ,CRYPTO,BINANCE,TIA,TRY
TIAUSDC,TIAUSDC,TIAUSDC,TIA/USDC,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,TIA,USDC
TIAUSDT,TIAUSDT,TIAUSDT,TIA/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,TIA,USDT
TKOUSDT,TKOUSDT,TKOUSDT,TKO/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,TKO,USDT
TLMTRY,TLMTRY,TLMTRY,TLM/TRY,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,TLM,TRY
TLMUSDC,TLMUSDC,TLMUSDC,TLM/USDC,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,TLM,USDC
TLMUSDT,TLMUSDT,TLMUSDT,TLM/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,TLM,USDT
TNSRTRY,TNSRTRY,TNSRTRY,TNSR/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,TNSR,TRY
TNSRUSDC,TNSRUSDC,TNSRUSDC,TNSR/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,TNSR,USDC
TNSRUSDT,TNSRUSDT,TNSRUSDT,TNSR/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,TNSR,USDT
TONBTC,TONBTC,TONBTC,TON/BTC,0.0,,0.0,1e-08,0.01,EQ,CRYPTO,BINANCE,TON,BTC
TONFDUSD,TONFDUSD,TONFDUSD,TON/FDUSD,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,TON,FDUSD
TONTRY,TONTRY,TONTRY,TON/TRY,0.0,,0.0,0.1,0.01,EQ,CRYPTO,BINANCE,TON,TRY
TONUSDC,TONUSDC,TONUSDC,TON/USDC,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,TON,USDC
TONUSDT,TONUSDT,TONUSDT,TON/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,TON,USDT
TRBBTC,TRBBTC,TRBBTC,TRB/BTC,0.0,,0.0,1e-06,0.001,EQ,CRYPTO,BINANCE,TRB,BTC
TRBTRY,TRBTRY,TRBTRY,TRB/TRY,0.0,,0.0,1.0,0.001,EQ,CRYPTO,BINANCE,TRB,TRY
TRBUSDC,TRBUSDC,TRBUSDC,TRB/USDC,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,TRB,USDC
TRBUSDT,TRBUSDT,TRBUSDT,TRB/USDT,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,TRB,USDT
TRUMPBRL,TRUMPBRL,TRUMPBRL,TRUMP/BRL,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,TRUMP,BRL
TRUMPEUR,TRUMPEUR,TRUMPEUR,TRUMP/EUR,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,TRUMP,EUR
TRUMPFDUSD,TRUMPFDUSD,TRUMPFDUSD,TRUMP/FDUSD,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,TRUMP,FDUSD
TRUMPTRY,TRUMPTRY,TRUMPTRY,TRUMP/TRY,0.0,,0.0,0.1,0.001,EQ,CRYPTO,BINANCE,TRUMP,TRY
TRUMPUSDC,TRUMPUSDC,TRUMPUSDC,TRUMP/USDC,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,TRUMP,USDC
TRUMPUSDT,TRUMPUSDT,TRUMPUSDT,TRUMP/USDT,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,TRUMP,USDT
TRUTRY,TRUTRY,TRUTRY,TRU/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,TRU,TRY
TRUUSDT,TRUUSDT,TRUUSDT,TRU/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,TRU,USDT
TRXBNB,TRXBNB,TRXBNB,TRX/BNB,0.0,,0.0,1e-07,1.0,EQ,CRYPTO,BINANCE,TRX,BNB
TRXBTC,TRXBTC,TRXBTC,TRX/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,TRX,BTC
TRXETH,TRXETH,TRXETH,TRX/ETH,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,TRX,ETH
TRXEUR,TRXEUR,TRXEUR,TRX/EUR,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,TRX,EUR
TRXFDUSD,TRXFDUSD,TRXFDUSD,TRX/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,TRX,FDUSD
TRXJPY,TRXJPY,TRXJPY,TRX/JPY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,TRX,JPY
TRXTRY,TRXTRY,TRXTRY,TRX/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,TRX,TRY
TRXUSDC,TRXUSDC,TRXUSDC,TRX/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,TRX,USDC
