user_symbol,binance_symbol,is_exact_match
RARE/USDT,RAREUSDT,False
RARE/BTC,RAREBTC,False
RAD,RADTRY,False
RAREUSDT,RAREUSDC,False
RAREUSD,RAREUSDC,False
RARE,RAREUSDC,False
RAD-USDT,RADUSDT,False
RAD/USDT,RADUSDT,False
RADUSD,RADTRY,False
DF/USDT,DFUSDT,False
DF,DFUSDC,False
DYDX-BTC,DYDXBTC,False
USDP/USDT,USDPUSDT,False
GALA-USDT,GALAUSDT,False
GALA/USDT,GALAUSDT,False
GALAUSD,GALAUSDC,False
GALA,GALAUSDC,False
GALAUSDT,GALAUSDC,False
USDP-USDT,USDPUSDT,False
USDPUSD,USDPUSDT,False
GALA-BTC,GALABTC,False
USDP,USDPUSDT,False
IDEX-USDT,IDEXUSDT,False
IDEX/USDT,IDEXUSDT,False
IDEXUSD,IDEXUSDC,False
IDEX,IDEXUSDC,False
IDEXUSDT,IDEXUSDC,False
GALA/BTC,GALABTC,False
ILVUSDT,ILVBTC,False
DFUSDT,DFUSDC,False
YGGUSD,YGGTRY,False
SYS-USDT,SYSUSDT,False
SYS/USDT,SYSUSDT,False
YGG-BTC,YGGBTC,False
YGG/BTC,YGGBTC,False
YGG-USDT,YGGUSDT,False
YGG/USDT,YGGUSDT,False
YGG,YGGTRY,False
ILV,ILVBTC,False
YGGUSDT,YGGTRY,False
ILV-BTC,ILVBTC,False
ILV/BTC,ILVBTC,False
ILV-USDT,ILVUSDT,False
ILV/USDT,ILVUSDT,False
ILVUSD,ILVBTC,False
C98/USDT,C98USDT,False
C98,C98USDT,False
SOL-ETH,SOLETH,False
ONT-TRY,ONTTRY,False
BAR/USDT,BARUSDT,False
BARUSD,BARTRY,False
BAR,BARTRY,False
BARUSDT,BARTRY,False
VET-EUR,VETEUR,False
VET/EUR,VETEUR,False
ONT/TRY,ONTTRY,False
FORTH,FORTHUSDT,False
TLM-USDT,TLMUSDT,False
TLM/USDT,TLMUSDT,False
TLMUSD,TLMUSDC,False
TLM,TLMUSDC,False
TLMUSDT,TLMUSDC,False
WIN-EUR,WINEUR,False
BAR-USDT,BARUSDT,False
FORTHUSD,FORTHUSDT,False
PUNDIX-USDT,PUNDIXUSDT,False
BAKE-USDT,BAKEUSDT,False
VET-TRY,VETTRY,False
VET/TRY,VETTRY,False
TRX-EUR,TRXEUR,False
TRX/EUR,TRXEUR,False
SLP-USDT,SLPUSDT,False
SLP/USDT,SLPUSDT,False
BAKE/USDT,BAKEUSDT,False
FORTH/BTC,FORTHBTC,False
BAKEUSD,BAKETRY,False
BAKE,BAKETRY,False
BAKEUSDT,BAKETRY,False
FORTH-USDT,FORTHUSDT,False
FORTH/USDT,FORTHUSDT,False
FORTH-BTC,FORTHBTC,False
WIN/EUR,WINEUR,False
PUNDIX/USDT,PUNDIXUSDT,False
SHIB,SHIBJPY,False
PERPUSD,PERPUSDT,False
SUPER/BTC,SUPERBTC,False
SUPERUSDT,SUPERTRY,False
SUPERUSD,SUPERTRY,False
SUPER,SUPERTRY,False
PERP-USDT,PERPUSDT,False
PERP/USDT,PERPUSDT,False
PERP,PERPUSDT,False
SUPER/USDT,SUPERUSDT,False
NEO-TRY,NEOTRY,False
NEO/TRY,NEOTRY,False
ALICE-USDT,ALICEUSDT,False
ALICE/USDT,ALICEUSDT,False
ALICEUSD,ALICETRY,False
ALICE,ALICETRY,False
SUPER-BTC,SUPERBTC,False
SUPER-USDT,SUPERUSDT,False
PUNDIXUSD,PUNDIXUSDC,False
RVN-TRY,RVNTRY,False
PUNDIX,PUNDIXUSDC,False
PUNDIXUSDT,PUNDIXUSDC,False
TKO-USDT,TKOUSDT,False
TKO/USDT,TKOUSDT,False
TKOUSD,TKOUSDT,False
TKO,TKOUSDT,False
RVN/TRY,RVNTRY,False
CFX,CFXUSDC,False
CFX-USDT,CFXUSDT,False
CFX/USDT,CFXUSDT,False
CFX-BTC,CFXBTC,False
CFX/BTC,CFXBTC,False
CFXUSDT,CFXUSDC,False
CFXUSD,CFXUSDC,False
SHIBUSDT,SHIBJPY,False
SHIBUSD,SHIBJPY,False
DEXE-USDT,DEXEUSDT,False
ATA/BTC,ATABTC,False
GTC/USDT,GTCUSDT,False
GTCUSD,GTCUSDT,False
GTC,GTCUSDT,False
ATA-USDT,ATAUSDT,False
ATA/USDT,ATAUSDT,False
ATA-BTC,ATABTC,False
ATAUSD,ATAUSDT,False
BAKE/BTC,BAKEBTC,False
ATA,ATAUSDT,False
XVG-USDT,XVGUSDT,False
XVG/USDT,XVGUSDT,False
SHIB-TRY,SHIBTRY,False
SHIB/TRY,SHIBTRY,False
ICP-EUR,ICPEUR,False
GTC-USDT,GTCUSDT,False
BAKE-BTC,BAKEBTC,False
SHIB-BRL,SHIBBRL,False
MLN/USDT,MLNUSDT,False
DEXE/USDT,DEXEUSDT,False
DEXEUSD,DEXEUSDT,False
DEXE,DEXEUSDT,False
GRT-TRY,GRTTRY,False
GRT/TRY,GRTTRY,False
MLN-USDT,MLNUSDT,False
MLNUSD,MLNUSDT,False
SOL/TRY,SOLTRY,False
MLN,MLNUSDT,False
PHA-USDT,PHAUSDT,False
PHA/USDT,PHAUSDT,False
SOL-BRL,SOLBRL,False
SOL/BRL,SOLBRL,False
SOL-TRY,SOLTRY,False
ICP/EUR,ICPEUR,False
SHIB/BRL,SHIBBRL,False
SHIB/USDT,SHIBUSDT,False
ICP-USDT,ICPUSDT,False
AR/BTC,ARBTC,False
ARUSDT,ARFDUSD,False
ARUSD,ARFDUSD,False
AR,ARFDUSD,False
SHIB-EUR,SHIBEUR,False
SHIB/EUR,SHIBEUR,False
ICP/USDT,ICPUSDT,False
AR/USDT,ARUSDT,False
ICP-BTC,ICPBTC,False
ICP/BTC,ICPBTC,False
ICPUSDT,ICPUSDC,False
ICPUSD,ICPUSDC,False
ICP,ICPUSDC,False
SHIB-USDT,SHIBUSDT,False
AR-BTC,ARBTC,False
AR-USDT,ARUSDT,False
SOL-EUR,SOLEUR,False
LPT/BTC,LPTBTC,False
SOL/EUR,SOLEUR,False
LPT-USDT,LPTUSDT,False
LPT/USDT,LPTUSDT,False
LPT-BNB,LPTBNB,False
LPT/BNB,LPTBNB,False
LPT-BTC,LPTBTC,False
LPTUSDT,LPTJPY,False
MASKUSDT,MASKUSDC,False
LPTUSD,LPTJPY,False
LPT,LPTJPY,False
MASK-USDT,MASKUSDT,False
MASK/USDT,MASKUSDT,False
MASKUSD,MASKUSDC,False
MASK,MASKUSDC,False
SOL/ETH,SOLETH,False
SSV,SSVUSDT,False
APEUSDT,APEUSDC,False
GLMR/BTC,GLMRBTC,False
UNI/ETH,UNIETH,False
ICP-TRY,ICPTRY,False
ICP/TRY,ICPTRY,False
GLMR-USDT,GLMRUSDT,False
GLMR/USDT,GLMRUSDT,False
GLMR-BTC,GLMRBTC,False
GLMRUSD,GLMRUSDT,False
LOKA,LOKAUSDT,False
GLMR,GLMRUSDT,False
IMX-USDT,IMXUSDT,False
IMX/USDT,IMXUSDT,False
IMX-BTC,IMXBTC,False
IMX/BTC,IMXBTC,False
IMXUSD,IMXUSDT,False
UNI-ETH,UNIETH,False
LOKAUSD,LOKAUSDT,False
ACH-USDT,ACHUSDT,False
API3,API3USDC,False
API3-USDT,API3USDT,False
API3/USDT,API3USDT,False
API3-BTC,API3BTC,False
API3/BTC,API3BTC,False
API3USDT,API3USDC,False
API3USD,API3USDC,False
SCRT-USDT,SCRTUSDT,False
LOKA/BTC,LOKABTC,False
SCRT/USDT,SCRTUSDT,False
ROSE-TRY,ROSETRY,False
ROSE/TRY,ROSETRY,False
LOKA-USDT,LOKAUSDT,False
LOKA/USDT,LOKAUSDT,False
LOKA-BTC,LOKABTC,False
IMX,IMXUSDT,False
ACH/USDT,ACHUSDT,False
BTTC,BTTCTRY,False
SPELLUSDT,SPELLTRY,False
JOEUSD,JOEUSDT,False
JOE,JOEUSDT,False
SPELL-USDT,SPELLUSDT,False
SPELL/USDT,SPELLUSDT,False
SPELLUSD,SPELLTRY,False
SPELL,SPELLTRY,False
LINK-BNB,LINKBNB,False
JOE-BTC,JOEBTC,False
LINK/BNB,LINKBNB,False
PEOPLE-USDT,PEOPLEUSDT,False
PEOPLE/USDT,PEOPLEUSDT,False
PEOPLE-BTC,PEOPLEBTC,False
PEOPLE/BTC,PEOPLEBTC,False
PEOPLEUSDT,PEOPLEFDUSD,False
JOE/BTC,JOEBTC,False
JOE/USDT,JOEUSDT,False
ACH-BTC,ACHBTC,False
NEAR-ETH,NEARETH,False
ACH/BTC,ACHBTC,False
ACHUSDT,ACHUSDC,False
ACHUSD,ACHUSDC,False
ACH,ACHUSDC,False
ATOM-TRY,ATOMTRY,False
ATOM/TRY,ATOMTRY,False
NEAR/ETH,NEARETH,False
JOE-USDT,JOEUSDT,False
ICP-ETH,ICPETH,False
ICP/ETH,ICPETH,False
EGLD-ETH,EGLDETH,False
EGLD/ETH,EGLDETH,False
ATOM-ETH,ATOMETH,False
ATOM/ETH,ATOMETH,False
BTTCUSDT,BTTCTRY,False
BTTCUSD,BTTCTRY,False
PEOPLE,PEOPLEFDUSD,False
ASTR/USDT,ASTRUSDT,False
GMT,GMTUSDC,False
MBOX-TRY,MBOXTRY,False
MBOX/TRY,MBOXTRY,False
API3-TRY,API3TRY,False
API3/TRY,API3TRY,False
ASTR-USDT,ASTRUSDT,False
ASTRUSD,ASTRBTC,False
GMTUSDT,GMTUSDC,False
ASTR,ASTRBTC,False
ASTRUSDT,ASTRBTC,False
INJ-TRY,INJTRY,False
INJ/TRY,INJTRY,False
T-USDT,TUSDT,False
T/USDT,TUSDT,False
GMTUSD,GMTUSDC,False
GMT/BTC,GMTBTC,False
TUSDT,TUSDC,False
UMA-TRY,UMATRY,False
KDA-USDT,KDAUSDT,False
KDA/USDT,KDAUSDT,False
KDA-BTC,KDABTC,False
KDA/BTC,KDABTC,False
KDAUSD,KDAUSDT,False
KDA,KDAUSDT,False
UMA/TRY,UMATRY,False
GMT-BTC,GMTBTC,False
GALA-EUR,GALAEUR,False
GALA/EUR,GALAEUR,False
ATOM-EUR,ATOMEUR,False
ATOM/EUR,ATOMEUR,False
GMT-USDT,GMTUSDT,False
GMT/USDT,GMTUSDT,False
T,TUSDC,False
ALPINE-USDT,ALPINEUSDT,False
BTTC/USDT,BTTCUSDT,False
ACA-USDT,ACAUSDT,False
XNO-USDT,XNOUSDT,False
XNO/USDT,XNOUSDT,False
XNO-BTC,XNOBTC,False
XNO/BTC,XNOBTC,False
XNOUSD,XNOUSDT,False
XNO,XNOUSDT,False
ACA/USDT,ACAUSDT,False
COS-TRY,COSTRY,False
ACAUSD,ACATRY,False
ACA,ACATRY,False
ACAUSDT,ACATRY,False
BTTC-TRY,BTTCTRY,False
BTTC/TRY,BTTCTRY,False
BTTC-USDT,BTTCUSDT,False
COS/TRY,COSTRY,False
ONE/TRY,ONETRY,False
ALPINE/USDT,ALPINEUSDT,False
AXS-TRY,AXSTRY,False
ALPINE-TRY,ALPINETRY,False
ALPINE/TRY,ALPINETRY,False
ALPINEUSD,ALPINEUSDT,False
ALPINE,ALPINEUSDT,False
NEAR-TRY,NEARTRY,False
NEAR/TRY,NEARTRY,False
AXS/TRY,AXSTRY,False
ONE-TRY,ONETRY,False
SPELL-TRY,SPELLTRY,False
SPELL/TRY,SPELLTRY,False
WOO-USDT,WOOUSDT,False
WOO/USDT,WOOUSDT,False
WOOUSD,WOOUSDT,False
WOO,WOOUSDT,False
PEOPLEUSD,PEOPLEFDUSD,False
CVX-USDT,CVXUSDT,False
SSVUSD,SSVUSDT,False
DOT-ETH,DOTETH,False
QI-USDT,QIUSDT,False
QI/USDT,QIUSDT,False
QIUSD,QIUSDT,False
QI,QIUSDT,False
SAND-TRY,SANDTRY,False
SAND/TRY,SANDTRY,False
DOT/ETH,DOTETH,False
PORTO,PORTOTRY,False
ENS-USDT,ENSUSDT,False
ENS/USDT,ENSUSDT,False
ENS-BTC,ENSBTC,False
ENS/BTC,ENSBTC,False
ENSUSDT,ENSUSDC,False
ENSUSD,ENSUSDC,False
PORTOUSDT,PORTOTRY,False
PORTOUSD,PORTOTRY,False
CITY-USDT,CITYUSDT,False
SLP/TRY,SLPTRY,False
JASMYUSDT,JASMYTRY,False
GALA-ETH,GALAETH,False
GALA/ETH,GALAETH,False
LRC-TRY,LRCTRY,False
LRC/TRY,LRCTRY,False
SLP-TRY,SLPTRY,False
AVAX-ETH,AVAXETH,False
PORTO/USDT,PORTOUSDT,False
AVAX/ETH,AVAXETH,False
POWR-USDT,POWRUSDT,False
POWR/USDT,POWRUSDT,False
PORTO-TRY,PORTOTRY,False
PORTO/TRY,PORTOTRY,False
PORTO-USDT,PORTOUSDT,False
ENS,ENSUSDC,False
CITY/USDT,CITYUSDT,False
JASMYUSD,JASMYTRY,False
LAZIO-TRY,LAZIOTRY,False
CHESS/USDT,CHESSUSDT,False
CHESSUSD,CHESSUSDC,False
CHESS,CHESSUSDC,False
CHESSUSDT,CHESSUSDC,False
LAZIO-USDT,LAZIOUSDT,False
LAZIO/USDT,LAZIOUSDT,False
LAZIO/TRY,LAZIOTRY,False
ADX/USDT,ADXUSDT,False
LAZIOUSD,LAZIOUSDT,False
LAZIO,LAZIOUSDT,False
SSV-ETH,SSVETH,False
SSV/ETH,SSVETH,False
SSV-BTC,SSVBTC,False
SSV/BTC,SSVBTC,False
CHESS-USDT,CHESSUSDT,False
ADX-USDT,ADXUSDT,False
CITYUSD,CITYTRY,False
MOVRUSDT,MOVRTRY,False
CITY,CITYTRY,False
CITYUSDT,CITYTRY,False
MOVR-USDT,MOVRUSDT,False
MOVR/USDT,MOVRUSDT,False
MOVR-BTC,MOVRBTC,False
MOVR/BTC,MOVRBTC,False
MOVRUSD,MOVRTRY,False
AUCTION/USDT,AUCTIONUSDT,False
MOVR,MOVRTRY,False
MANA-TRY,MANATRY,False
MANA/TRY,MANATRY,False
SHIB-DOGE,SHIBDOGE,False
SHIB/DOGE,SHIBDOGE,False
AUCTION-USDT,AUCTIONUSDT,False
JASMY,JASMYTRY,False
JASMY/USDT,JASMYUSDT,False
CVX/USDT,CVXUSDT,False
ALICE/TRY,ALICETRY,False
GALA/BRL,GALABRL,False
FXS-USDT,FXSUSDT,False
FXS/USDT,FXSUSDT,False
FXSUSD,FXSUSDT,False
FXS,FXSUSDT,False
ALICE-TRY,ALICETRY,False
FLUX-USDT,FLUXUSDT,False
GALA/TRY,GALATRY,False
FLUX/USDT,FLUXUSDT,False
FLUX-BTC,FLUXBTC,False
FLUX/BTC,FLUXBTC,False
FLUXUSDT,FLUXUSDC,False
FLUXUSD,FLUXUSDC,False
FLUX,FLUXUSDC,False
GALA-BRL,GALABRL,False
GALA-TRY,GALATRY,False
BICO/USDT,BICOUSDT,False
HIGHUSDT,HIGHTRY,False
CVXUSD,CVXUSDT,False
CVX,CVXUSDT,False
HIGH-USDT,HIGHUSDT,False
HIGH/USDT,HIGHUSDT,False
HIGHUSD,HIGHTRY,False
HIGH,HIGHTRY,False
MINA-TRY,MINATRY,False
LUNA/TRY,LUNATRY,False
MINA/TRY,MINATRY,False
VOXEL-USDT,VOXELUSDT,False
VOXEL/USDT,VOXELUSDT,False
VOXELUSD,VOXELUSDT,False
VOXEL,VOXELUSDT,False
LUNA-TRY,LUNATRY,False
BICO-USDT,BICOUSDT,False
BICO-BTC,BICOBTC,False
JASMY-USDT,JASMYUSDT,False
PYR/BTC,PYRBTC,False
ALCX/USDT,ALCXUSDT,False
ALCXUSD,ALCXUSDT,False
ALCX,ALCXUSDT,False
PYR-USDT,PYRUSDT,False
PYR/USDT,PYRUSDT,False
PYR-BTC,PYRBTC,False
PYRUSD,PYRUSDT,False
SANTOS,SANTOSTRY,False
PYR,PYRUSDT,False
AMP-USDT,AMPUSDT,False
AMP/USDT,AMPUSDT,False
AMPUSD,AMPTRY,False
AMP,AMPTRY,False
AMPUSDT,AMPTRY,False
ALCX-USDT,ALCXUSDT,False
SANTOSUSD,SANTOSTRY,False
BICO/BTC,BICOBTC,False
BEL-TRY,BELTRY,False
BICOUSD,BICOUSDT,False
BICO,BICOUSDT,False
ENJ-TRY,ENJTRY,False
ENJ/TRY,ENJTRY,False
DENT-TRY,DENTTRY,False
DENT/TRY,DENTTRY,False
BEL/TRY,BELTRY,False
SANTOSUSDT,SANTOSTRY,False
SANTOS-TRY,SANTOSTRY,False
SANTOS/TRY,SANTOSTRY,False
SANTOS-USDT,SANTOSUSDT,False
SANTOS/USDT,SANTOSUSDT,False
SANTOS-BTC,SANTOSBTC,False
SANTOS/BTC,SANTOSBTC,False
COMP-USDC,COMPUSDC,False
